id,age,sex,emp,mob,inc,cit,mar,sch,dis,wrk,ins,rce
6514,a.40.49,m,not.in.labor.force,diff.us.house,i.0.9999,not.citizen,married,public,without.disability,not.working,with.insurance,white
6515,a.40.49,f,not.in.labor.force,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,not.working,with.insurance,white
6516,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,white
6517,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,white
6518,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,no.schooling,without.disability,not.working,with.insurance,white
6519,a.40.49,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
6520,a.40.49,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6521,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,abroad.born,never,public,without.disability,not.working,with.insurance,white
6522,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,abroad.born,never,public,without.disability,not.working,with.insurance,white
6523,a.60.69,m,civilian.employed,same.house,i.75000.99999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6524,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6525,a.50.59,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6526,a.10.19,m,not.in.labor.force,same.house,i.0.9999,naturalization,never,private,without.disability,not.working,with.insurance,asian
6527,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,naturalization,never,private,without.disability,not.working,with.insurance,asian
6528,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,naturalization,never,private,without.disability,not.working,with.insurance,asian
6529,a.60.69,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,local,with.insurance,white
6530,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
6531,a.60.69,f,civilian.employed,diff.us.house,i.15000.24999,naturalization,divorced,no.schooling,without.disability,local,with.insurance,white
6532,a.30.39,f,civilian.employed,diff.us.house,i.0.9999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
6533,a.10.19,m,not.in.labor.force,diff.us.house,i.0.9999,abroad.born,never,public,without.disability,not.working,with.insurance,white
6534,a.50.59,f,civilian.employed,same.house,i.75000.99999,puerto.rico.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6535,a.60.69,f,civilian.employed,same.house,i.75000.99999,us.born,divorced,no.schooling,without.disability,state,with.insurance,white
6536,a.40.49,f,not.in.labor.force,diff.us.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,two
6537,a.30.39,m,civilian.employed,diff.us.house,i.50000.64999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6538,a.0.9,m,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,two
6539,a.0.9,m,not.in.labor.force,diff.us.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,two
6540,a.80.89,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
6541,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6542,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6543,a.30.39,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6544,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6545,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
6546,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6547,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6548,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6549,a.60.69,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6550,a.60.69,m,not.in.labor.force,same.house,i.0.9999,abroad.born,never,no.schooling,without.disability,not.working,with.insurance,white
6551,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6552,a.30.39,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6553,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6554,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
6555,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6556,a.80.89,m,civilian.employed,diff.us.house,i.0.9999,us.born,divorced,no.schooling,with.disability,self.employed.no.corp,with.insurance,white
6557,a.40.49,f,civilian.employed,same.house,i.50000.64999,naturalization,divorced,no.schooling,without.disability,private.no.profit,with.insurance,white
6558,a.10.19,f,unemployed,same.house,i.0.9999,us.born,never,private,without.disability,private.profit,with.insurance,white
6559,a.10.19,m,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6560,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6561,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6562,a.30.39,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6563,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
6564,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
6565,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,not.working,with.insurance,white
6566,a.30.39,m,civilian.employed,same.house,i.75000.99999,not.citizen,married,no.schooling,without.disability,private.profit,with.insurance,asian
6567,a.20.29,f,not.in.labor.force,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,not.working,with.insurance,asian
6568,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,not.citizen,never,public,without.disability,not.working,with.insurance,asian
6569,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6570,a.50.59,f,not.in.labor.force,same.house,i.0.9999,naturalization,married,public,without.disability,not.working,with.insurance,asian
6571,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,naturalization,never,public,without.disability,not.working,with.insurance,asian
6572,a.50.59,m,civilian.employed,same.house,i.75000.99999,us.born,divorced,no.schooling,without.disability,private.no.profit,with.insurance,white
6573,a.30.39,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
6574,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6575,a.40.49,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6576,a.30.39,m,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6577,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
6578,a.0.9,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,private,without.disability,not.working,with.insurance,white
6579,a.30.39,m,civilian.employed,same.house,i.75000.99999,not.citizen,never,no.schooling,without.disability,private.profit,with.insurance,white
6580,a.50.59,f,unemployed,same.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
6581,a.60.69,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
6582,a.50.59,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6583,a.40.49,f,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6584,a.10.19,m,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6585,a.0.9,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6586,a.80.89,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
6587,a.80.89,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,not.working,with.insurance,white
6588,a.60.69,f,not.in.labor.force,same.house,i.0.9999,us.born,divorced,no.schooling,without.disability,private.profit,with.insurance,white
6589,a.50.59,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6590,a.50.59,f,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,without.disability,not.working,with.insurance,white
6591,a.10.19,f,not.in.labor.force,same.house,i.0.9999,us.born,never,public,without.disability,not.working,with.insurance,white
6592,a.70.79,m,not.in.labor.force,same.house,i.0.9999,us.born,married,no.schooling,with.disability,private.profit,with.insurance,white
6593,a.70.79,f,civilian.employed,same.house,i.0.9999,us.born,married,no.schooling,without.disability,local,with.insurance,white
6594,a.50.59,m,civilian.employed,same.house,i.15000.24999,not.citizen,married,no.schooling,without.disability,private.profit,without.insurance,other
6595,a.50.59,f,not.in.labor.force,same.house,i.0.9999,not.citizen,married,no.schooling,without.disability,private.profit,without.insurance,other
6596,a.50.59,f,civilian.employed,diff.us.house,i.0.9999,us.born,married,no.schooling,without.disability,self.employed.no.corp,with.insurance,white
6597,a.60.69,m,civilian.employed,diff.us.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.profit,with.insurance,white
6598,a.10.19,m,not.in.labor.force,diff.us.house,i.0.9999,us.born,never,private,without.disability,private.no.profit,with.insurance,white
6599,a.40.49,m,armed.forces,same.house,i.75000.99999,us.born,never,no.schooling,without.disability,federal,with.insurance,white
6600,a.20.29,m,civilian.employed,same.house,i.0.9999,us.born,never,no.schooling,without.disability,private.no.profit,with.insurance,white
6601,a.70.79,f,not.in.labor.force,same.house,i.0.9999,us.born,divorced,no.schooling,with.disability,not.working,with.insurance,white
6602,a.60.69,m,civilian.employed,same.house,i.65000.74999,us.born,married,no.schooling,without.disability,federal,with.insurance,white
6603,a.60.69,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
6604,a.40.49,m,civilian.employed,same.house,i.75000.99999,naturalization,married,no.schooling,without.disability,private.profit,with.insurance,white
6605,a.40.49,f,civilian.employed,same.house,i.75000.99999,us.born,married,no.schooling,without.disability,private.no.profit,with.insurance,white
6606,a.10.19,f,not.in.labor.force,same.house,i.75000.99999,us.born,never,public,without.disability,not.working,with.insurance,white
6607,a.50.59,f,civilian.employed,same.house,i.35000.49999,naturalization,divorced,public,without.disability,private.profit,with.insurance,asian
